Date,^GSPC,^FTSE,^GDAXI
2017-08-31,5.383568167115968,2.4237858290130045,5.827117674435729
2017-09-01,5.394241310024464,2.426362696439554,5.8690718379438245
2017-09-05,5.353510435574945,2.4049646148591393,5.859922287349887
2017-09-06,5.370260107007949,2.3988323106588165,5.903824459282517
2017-09-07,5.369301858613693,2.412825820469635,5.94350209150117
2017-09-08,5.361307769761946,2.406497770545397,5.947054953001405
2017-09-11,5.419420589418481,2.4182406027120735,6.0298323306148385
2017-09-12,5.437651238530732,2.4140327863734856,6.053772018348191
2017-09-13,5.441768196948229,2.407182800942924,6.067692702733065
2017-09-14,5.435778346830083,2.379684906722544,6.061351173005994
2017-09-15,5.445819215964567,2.3536223749626406,6.050891307077308
2017-09-18,5.45374789718452,2.365952285028709,6.070505443756036
2017-09-19,5.459802623165096,2.3731284602416785,6.071665658126646
2017-09-20,5.463266037034014,2.372052097668675,6.075232680095196
2017-09-21,5.446625378320667,2.3694099285767014,6.090148845402616
2017-09-22,5.450153668052015,2.3846430551240823,6.086436442626031
2017-09-25,5.438043152552134,2.3816093945842782,6.087625449948881
2017-09-26,5.438435598342901,2.376520961396602,6.092647696044604
2017-09-27,5.460652390609059,2.3855889736385936,6.11788306662878
2017-09-28,5.467230377643991,2.388622474906043,6.14071634977112
2017-09-29,5.487487068033775,2.4049319640264275,6.20075248728626
2017-10-02,5.508745611905678,2.4264604896653346,6.23641845883127
2017-10-04,5.527520792846851,2.4358548509620888,6.269222599729818
2017-10-05,5.5587335274468765,2.449032886316888,6.268028872250863
2017-10-06,5.5527654798726624,2.453893082220292,6.26217587868066
2017-10-09,5.5427458815127455,2.4490002354841764,6.272065077736251
2017-10-10,5.555618422511499,2.458916373014899,6.258942099733122
2017-10-11,5.565638020871416,2.4574485189940645,6.26930001028994
2017-10-12,5.556250164516147,2.4647552975378804,6.2752016214680255
2017-10-13,5.561129148432517,2.4579704545003875,6.279542277022186
2017-10-16,5.570865313721325,2.455230492182634,6.285260274127786
2017-10-17,5.574612160661351,2.451707706241573,6.281083880006079
2017-10-18,5.578750389853415,2.4604168778684454,6.3042702308250735
2017-10-19,5.580580208235565,2.4539257330530035,6.278686512720348
2017-10-20,5.60913515955341,2.4539910347184266,6.2792571795934435
2017-10-23,5.586852959655456,2.454415017726615,6.284989337167358
2017-10-24,5.595891975307821,2.45506739729143,6.289847321830628
2017-10-25,5.569798052607411,2.429200611255443,6.260952886233854
2017-10-26,5.576876966383402,2.442019805995123,6.347892025485067
2017-10-27,5.62189921960187,2.448054316969665,6.388618476390251
2017-10-30,5.603951471791364,2.442443789003311,6.394433236696004
2017-11-01,5.618174706975139,2.4425090906687346,6.508473152224091
2017-11-02,5.619241968089052,2.46446159931583,6.496592519307798
2017-11-03,5.636645184070636,2.46612519906058,6.51492607763524
2017-11-06,5.643810776252988,2.4667449277926834,6.510058652659761
2017-11-07,5.642743515139075,2.4506964860616383,6.4667894536608115
2017-11-08,5.650889690028979,2.4561112683040767,6.4683121760202855
2017-11-09,5.62963167792644,2.4412369823718154,6.371710877222132
2017-11-10,5.624578273658618,2.424568652636312,6.34508353260259
2017-11-13,5.630110802123568,2.418762538218397,6.319442228593384
2017-11-14,5.617107445861226,2.418501490829058,6.299654390169992
2017-11-15,5.586069131612652,2.404866821633359,6.272050445252326
2017-11-16,5.631852878560628,2.4095312718128468,6.30629517779412
2017-11-17,5.617063840773363,2.407508990725332,6.280441466760188
2017-11-20,5.624229432955715,2.4103793971015777,6.311824840671131
2017-11-21,5.661018301108553,2.417490270649123,6.364451277132638
2017-11-22,5.656771059196831,2.4200019956826044,6.290741319396915
2017-11-24,5.66840191873022,2.416935843582443,6.312395035528615
2017-11-27,5.666223791414531,2.4085527024656237,6.283568570179753
2017-11-28,5.722027668491788,2.4336041733179465,6.312245406580087
2017-11-29,5.719914948807893,2.41171680706392,6.313376355982845
2017-11-30,5.7667664886391465,2.3898947424753167,6.295062622311045
2017-12-01,5.755091492248531,2.381348506467294,6.2165239448799055
2017-12-04,5.749036234498591,2.3939068130899894,6.311771502907144
2017-12-05,5.7275383944128055,2.390155630592301,6.306933342899517
2017-12-06,5.726884849864226,2.3968425211316586,6.282915772590431
2017-12-07,5.743678126385093,2.387970095341228,6.30529497671547
2017-12-08,5.775304577550452,2.411847251122412,6.357761871900627
2017-12-11,5.79379685718988,2.4312555431756695,6.343237479549924
2017-12-12,5.802770996979816,2.446553812116119,6.372180060738969
2017-12-13,5.8000265352912725,2.4452817038192,6.344198975348513
2017-12-14,5.776415443752229,2.4294941502051386,6.316377903250016
2017-12-15,5.828254980219509,2.4433572159574655,6.333526702395101
2017-12-18,5.859510788138033,2.458492390006711,6.4344200391395345
2017-12-19,5.84058298938934,2.4608083693162763,6.387772624416234
2017-12-20,5.8357476105608335,2.4546434142832423,6.316904672671335
2017-12-21,5.847335396775723,2.480347105428026,6.336514089193958
2017-12-22,5.844656342718974,2.4766612245957607,6.318654434539459
2017-12-27,5.8430881548640015,2.485794538503176,6.31731532625247
2017-12-28,5.853804371090996,2.48651206046106,6.273776134324314
2017-12-29,5.823463206478865,2.507681745484848,6.243663426436839
2018-01-02,5.871817526533297,2.4947321066866754,6.2213087671235465
2018-01-03,5.909390222728939,2.502234471682052,6.272939722662508
2018-01-04,5.933197005394002,2.510323914576821,6.364620258721197
2018-01-05,5.974929733325641,2.5195551809823713,6.437967708468054
2018-01-08,5.984862121509831,2.5105196603007363,6.461236190003276
2018-01-09,5.992659987466196,2.5217732077938018,6.469844338691969
2018-01-10,5.985994790255539,2.527481528985936,6.419455728239845
2018-01-11,6.028098161434012,2.532178629998136,6.381542490373242
2018-01-12,6.068785430795668,2.5372998732908782,6.4019057158258335
2018-01-16,6.047396071660176,2.529895301521282,6.40253396860341
2018-01-17,6.1043326174831405,2.519946513157848,6.372387747607589
2018-01-18,6.094465636930744,2.511987514321571,6.419499153676011
2018-01-19,6.121191301635802,2.5217079061283783,6.4934606957321295
2018-01-22,6.170569277716284,2.5166846153337707,6.507593787141729
2018-01-23,6.18398635054396,2.5220340959107856,6.55395091226457
2018-01-24,6.180523468444407,2.4931989510004176,6.483934004665402
2018-01-25,6.184247981071138,2.4841960811514947,6.427682488315254
2018-01-26,6.25747687667391,2.500407777046098,6.447890892647601
2018-01-29,6.215351702951506,2.5023649157405443,6.440307489849304
2018-01-30,6.14761173072582,2.4751280689095028,6.379033727403432
2018-01-31,6.150617822941541,2.457383376600996,6.375056051853747
2018-02-01,6.146631679787633,2.443291914292042,6.285357037327938
2018-02-02,6.016270547235876,2.4279609945188807,6.179630260731983
2018-02-05,5.76972844399764,2.392602053960359,6.132422091463408
2018-02-06,5.870357819628618,2.3294516802317604,5.989917746559715
2018-02-07,5.840996705954674,2.3744658702040207,6.085508459935787
2018-02-08,5.621746601794349,2.3390091364197185,5.925937446603234
2018-02-09,5.705713516168049,2.313468380893784,5.8520778599189835
2018-02-12,5.785106150471055,2.3410967191726564,5.93680277394134
2018-02-13,5.800222226417292,2.338128360298276,5.895104914909746
2018-02-14,5.877959462689599,2.3531330902890293,5.964058843354067
2018-02-15,5.948901218257025,2.3599177740541672,5.967446971406238
2018-02-16,5.951122950660578,2.3794566694382713,6.018579950476122
2018-02-20,5.916360123785273,2.363832051443059,6.035951540989363
2018-02-21,5.8838408318574515,2.3751835514342594,6.027536446685365
2018-02-22,5.8895690514484205,2.365658746079013,6.023389317531509
2018-02-23,5.98396928074737,2.3630492278197517,6.033964827284768
2018-02-26,6.05432289939801,2.3777930696935208,6.054869454642604
2018-02-27,5.977391293712439,2.3754770903839555,6.037319442228593
2018-02-28,5.911067423303569,2.358971855539656,6.0107931089496995
2018-03-01,5.832305999235848,2.340607434499045,5.892417730039168
2018-03-02,5.861885138349106,2.306129110789611,5.758420050467909
2018-03-05,5.926553610727277,2.3211664916130763,5.844049346399984
2018-03-06,5.942192947727869,2.331213073202291,5.855166258058486
2018-03-07,5.939317670775737,2.3348011608087753,5.918721271949906
2018-03-08,5.965825310041481,2.349610304347968,5.971990593672914
2018-03-09,6.069504382976042,2.35655808300431,5.967693363554919
2018-03-12,6.061771924651472,2.3533939784060136,6.002353941849565
2018-03-13,6.02319737497371,2.3286035549430295,5.906961475029902
2018-03-14,5.988717449400151,2.3266139246882265,5.915038134141172
2018-03-15,5.984034688379165,2.3289297447254373,5.967151961649676
2018-03-16,5.994228175321169,2.3368562520013567,5.9884290093241965
2018-03-19,5.909084987113899,2.2973219866646035,5.905022906917577
2018-03-20,5.91784110146452,2.303323846806434,5.948673966545422
2018-03-21,5.906928662342141,2.2960498783676844,5.949553803643394
2018-03-22,5.758293275590271,2.2678671130221315,5.848500925622612
2018-03-23,5.637559827377029,2.257853022993274,5.745176236468493
2018-03-26,5.790660481479936,2.2470236177807514,5.697301109142281
2018-03-27,5.690619242765743,2.2833611276864967,5.78602871554168
2018-03-28,5.674021657370895,2.29790922383635,5.7714703380670205
2018-03-29,5.7521513394339685,2.3017908503925306,5.846881912078596
2018-04-03,5.694604854150287,2.293277265217219,5.801312108994068
2018-04-04,5.76047140290596,2.294418929455646,5.779779228858657
2018-04-05,5.800004732747341,2.348403338444118,5.947639780342816
2018-04-06,5.672867186081256,2.3432169527583064,5.9167439985575205
2018-04-09,5.69179498482995,2.34687018275786,5.926643109940932
2018-04-10,5.787001376484999,2.370355847091213,5.9921702050530214
2018-04-11,5.755026084616737,2.3671919017652714,5.942216320978168
2018-04-12,5.802509366452639,2.367583233940748,6.0007202958216235
2018-04-13,5.785759695019634,2.369638325133329,6.013959389664935
2018-04-16,5.832676642482682,2.3479793554359296,5.989313566578274
2018-04-17,5.894861751930123,2.357080018510633,6.083159710257938
2018-04-18,5.899762538390425,2.386828431102801,6.085701986336092
2018-04-19,5.865979762453307,2.390612264433201,6.074386828121179
2018-04-20,5.8159046367363825,2.403431618445236,6.061375245802129
2018-04-23,5.816231674895355,2.413445549201739,6.076788915563015
2018-04-24,5.738407228447321,2.4220895784355427,6.066363506773896
